regime,n,nb,ratio,skew,pc,kp,kvs,kv_big,kv_mean,t_mean_us,t_max_us,t_skew_us,alpha
mixed,64,8,0.125,4.0,256,32768,8192,32768,11264,10819.39,12474.193,10594.961,-0.1356
mixed,64,8,0.125,4.0,256,32768,16384,65536,22528,11674.16,14979.354,12444.643,0.2331
mixed,64,8,0.125,4.0,1024,0,16384,65536,22528,2410.07,5690.018,3197.895,0.2402
mixed,64,8,0.125,4.0,1024,512,16384,65536,22528,2813.579,6097.236,3612.506,0.2433
mixed,64,8,0.125,4.0,1024,2048,16384,65536,22528,3511.239,6786.34,4298.107,0.2403
mixed,64,8,0.125,4.0,1024,8192,16384,65536,22528,6308.733,9584.393,7077.976,0.2348
mixed,64,8,0.125,4.0,1024,32768,128,512,176,15615.009,15679.657,15663.566,0.7511
mixed,64,8,0.125,4.0,1024,32768,256,1024,352,15655.146,15694.217,15705.595,1.2912
mixed,64,8,0.125,4.0,1024,32768,512,2048,704,15650.717,15779.332,15720.287,0.5409
mixed,64,8,0.125,4.0,1024,32768,1024,4096,1408,15717.341,15966.971,15798.108,0.3235
mixed,64,8,0.125,4.0,1024,32768,2048,8192,2816,15810.8,16247.806,15990.828,0.412
mixed,64,8,0.125,4.0,1024,32768,4096,16384,5632,16034.378,16898.909,16274.69,0.278
mixed,64,8,0.125,4.0,1024,32768,8192,32768,11264,16481.617,18156.373,16887.931,0.2426
mixed,64,8,0.125,4.0,1024,32768,16384,65536,22528,17346.308,20655.821,18120.083,0.2338
mixed,64,8,0.125,4.0,4096,0,16384,65536,22528,5453.454,8732.841,6232.833,0.2377
mixed,64,8,0.125,4.0,4096,512,16384,65536,22528,6573.3,9850.812,7365.144,0.2416
mixed,64,8,0.125,4.0,4096,2048,16384,65536,22528,8528.039,11806.195,9324.777,0.243
mixed,64,8,0.125,4.0,4096,8192,16384,65536,22528,16403.421,19710.6,17441.042,0.3137
mixed,64,8,0.125,4.0,4096,32768,128,512,176,48728.387,48782.257,48094.494,-11.7669
mixed,64,8,0.125,4.0,4096,32768,256,1024,352,49083.598,48106.635,48878.711,
mixed,64,8,0.125,4.0,4096,32768,512,2048,704,48916.232,47809.182,49468.265,
mixed,64,8,0.125,4.0,4096,32768,1024,4096,1408,48878.866,48913.014,48903.612,0.7247
mixed,64,8,0.125,4.0,4096,32768,2048,8192,2816,49114.807,49395.514,48755.884,-1.2786
mixed,64,8,0.125,4.0,4096,32768,4096,16384,5632,49131.368,50030.237,50123.898,1.1042
mixed,64,8,0.125,4.0,4096,32768,8192,32768,11264,49848.111,50003.342,49884.971,0.2374
mixed,64,8,0.125,4.0,4096,32768,16384,65536,22528,50543.504,51909.745,51156.512,0.4487
pure,64,16,0.25,4.0,0,0,16384,65536,28672,2334.407,5139.377,3075.13,0.2641
mixed,64,16,0.25,4.0,16,0,16384,65536,28672,2345.99,5138.93,3086.025,0.265
mixed,64,16,0.25,4.0,16,512,16384,65536,28672,2406.279,5210.191,3079.464,0.2401
mixed,64,16,0.25,4.0,16,2048,16384,65536,28672,2529.961,5313.68,3077.514,0.1967
mixed,64,16,0.25,4.0,16,8192,16384,65536,28672,2978.058,5788.149,2684.265,-0.1045
mixed,64,16,0.25,4.0,16,32768,128,512,224,826.339,853.282,818.338,-0.297
mixed,64,16,0.25,4.0,16,32768,256,1024,448,842.576,892.053,868.482,0.5236
mixed,64,16,0.25,4.0,16,32768,512,2048,896,880.82,1002.403,949.906,0.5682
mixed,64,16,0.25,4.0,16,32768,1024,4096,1792,951.683,1321.397,1104.675,0.4138
mixed,64,16,0.25,4.0,16,32768,2048,8192,3584,1282.149,1420.245,1166.131,-0.8401
mixed,64,16,0.25,4.0,16,32768,4096,16384,7168,1412.58,2665.895,1417.205,0.0037
mixed,64,16,0.25,4.0,16,32768,8192,32768,14336,2357.368,5104.078,2051.095,-0.1115
mixed,64,16,0.25,4.0,16,32768,16384,65536,28672,4484.189,7614.952,3885.85,-0.1911
mixed,64,16,0.25,4.0,64,0,16384,65536,28672,2328.68,5143.486,5057.664,0.9695
mixed,64,16,0.25,4.0,64,512,16384,65536,28672,2407.802,5226.48,5124.798,0.9639
mixed,64,16,0.25,4.0,64,2048,16384,65536,28672,2525.831,5369.68,5219.713,0.9473
mixed,64,16,0.25,4.0,64,8192,16384,65536,28672,2969.354,5793.314,5679.377,0.9597
mixed,64,16,0.25,4.0,64,32768,128,512,224,2542.311,2542.487,2542.552,1.3683
mixed,64,16,0.25,4.0,64,32768,256,1024,448,2541.673,2642.329,2542.2,0.0052
mixed,64,16,0.25,4.0,64,32768,512,2048,896,2631.193,2723.399,2602.935,-0.3065
mixed,64,16,0.25,4.0,64,32768,1024,4096,1792,2702.793,2879.479,2716.214,0.076
mixed,64,16,0.25,4.0,64,32768,2048,8192,3584,2839.191,3190.01,3184.697,0.9849
mixed,64,16,0.25,4.0,64,32768,4096,16384,7168,3111.672,3816.939,3799.403,0.9751
mixed,64,16,0.25,4.0,64,32768,8192,32768,14336,3664.744,5086.094,5016.735,0.9512
mixed,64,16,0.25,4.0,64,32768,16384,65536,28672,4758.079,7592.136,7472.341,0.9577
mixed,64,16,0.25,4.0,256,0,16384,65536,28672,2435.64,5188.72,5112.832,0.9724
mixed,64,16,0.25,4.0,256,512,16384,65536,28672,2690.52,5519.328,5390.849,0.9546
mixed,64,16,0.25,4.0,256,2048,16384,65536,28672,3150.008,5975.857,5834.929,0.9501
mixed,64,16,0.25,4.0,256,8192,16384,65536,28672,4941.839,7773.351,7639.031,0.9526
mixed,64,16,0.25,4.0,256,32768,128,512,224,9949.149,9948.458,9946.6,
mixed,64,16,0.25,4.0,256,32768,256,1024,448,9947.629,9948.846,9948.843,0.9975
mixed,64,16,0.25,4.0,256,32768,512,2048,896,9945.117,9949.948,9949.114,0.8275
mixed,64,16,0.25,4.0,256,32768,1024,4096,1792,9982.319,10126.156,9955.694,-0.1851
mixed,64,16,0.25,4.0,256,32768,2048,8192,3584,9955.276,10584.077,9956.287,0.0016
mixed,64,16,0.25,4.0,256,32768,4096,16384,7168,10505.108,11205.92,10281.454,-0.3191
mixed,64,16,0.25,4.0,256,32768,8192,32768,14336,11056.737,12469.334,12416.704,0.9627
mixed,64,16,0.25,4.0,256,32768,16384,65536,28672,12160.788,14990.701,14879.245,0.9606
mixed,64,16,0.25,4.0,1024,0,16384,65536,28672,2883.88,5699.761,3618.729,0.261
mixed,64,16,0.25,4.0,1024,512,16384,65536,28672,3292.008,6089.651,4040.688,0.2676
mixed,64,16,0.25,4.0,1024,2048,16384,65536,28672,3982.301,6780.547,4717.052,0.2626
mixed,64,16,0.25,4.0,1024,8192,16384,65536,28672,6761.442,9579.145,7506.519,0.2644
mixed,64,16,0.25,4.0,1024,32768,128,512,224,15656.202,15663.647,15670.469,1.9164
mixed,64,16,0.25,4.0,1024,32768,256,1024,448,15693.661,15725.444,15708.436,0.4649
mixed,64,16,0.25,4.0,1024,32768,512,2048,896,15737.165,15817.256,15774.991,0.4723
mixed,64,16,0.25,4.0,1024,32768,1024,4096,1792,15763.48,15969.314,15843.737,0.3899
mixed,64,16,0.25,4.0,1024,32768,2048,8192,3584,15915.635,16283.46,16055.711,0.3808
mixed,64,16,0.25,4.0,1024,32768,4096,16384,7168,16220.079,16888.885,16392.372,0.2576
mixed,64,16,0.25,4.0,1024,32768,8192,32768,14336,16727.776,18135.445,17146.369,0.2974
mixed,64,16,0.25,4.0,1024,32768,16384,65536,28672,17816.9,20642.386,18572.934,0.2676
mixed,64,16,0.25,4.0,4096,0,16384,65536,28672,5913.297,8729.792,6657.492,0.2642
mixed,64,16,0.25,4.0,4096,512,16384,65536,28672,7051.954,9853.329,7777.665,0.2591
mixed,64,16,0.25,4.0,4096,2048,16384,65536,28672,9009.427,11815.975,9746.195,0.2625
mixed,64,16,0.25,4.0,4096,8192,16384,65536,28672,16965.736,19722.872,17739.926,0.2808
mixed,64,16,0.25,4.0,4096,32768,128,512,224,49480.305,48527.367,48157.574,
mixed,64,16,0.25,4.0,4096,32768,256,1024,448,49087.125,48490.416,48633.461,
mixed,64,16,0.25,4.0,4096,32768,512,2048,896,48709.931,49176.34,48913.059,0.4355
mixed,64,16,0.25,4.0,4096,32768,1024,4096,1792,49097.749,48920.772,48158.808,
mixed,64,16,0.25,4.0,4096,32768,2048,8192,3584,48904.756,49502.62,49422.633,0.8662
mixed,64,16,0.25,4.0,4096,32768,4096,16384,7168,50224.091,49964.054,48451.766,
mixed,64,16,0.25,4.0,4096,32768,8192,32768,14336,48841.436,49986.794,50356.686,1.3229
mixed,64,16,0.25,4.0,4096,32768,16384,65536,28672,49731.633,52099.231,51409.212,0.7086
pure,64,32,0.5,4.0,0,0,16384,65536,40960,3269.491,5126.195,3913.97,0.3471
mixed,64,32,0.5,4.0,16,0,16384,65536,40960,3274.258,5137.138,3924.962,0.3493
mixed,64,32,0.5,4.0,16,512,16384,65536,40960,3343.059,5203.059,3929.923,0.3155
mixed,64,32,0.5,4.0,16,2048,16384,65536,40960,3461.363,5321.94,3923.168,0.2482
mixed,64,32,0.5,4.0,16,8192,16384,65536,40960,3921.028,5775.811,3922.82,0.001
mixed,64,32,0.5,4.0,16,32768,128,512,320,834.351,847.343,828.943,-0.4162
mixed,64,32,0.5,4.0,16,32768,256,1024,640,859.857,892.096,881.008,0.656
mixed,64,32,0.5,4.0,16,32768,512,2048,1280,910.912,1005.809,962.943,0.5483
mixed,64,32,0.5,4.0,16,32768,1024,4096,2560,999.985,1321.486,1001.648,0.0052
mixed,64,32,0.5,4.0,16,32768,2048,8192,5120,1395.505,1422.688,1423.409,1.0265
mixed,64,32,0.5,4.0,16,32768,4096,16384,10240,1733.152,2662.019,1729.889,-0.0035
mixed,64,32,0.5,4.0,16,32768,8192,32768,20480,2986.496,5091.147,2698.248,-0.137
mixed,64,32,0.5,4.0,16,32768,16384,65536,40960,5741.459,7605.367,5145.791,-0.3196
mixed,64,32,0.5,4.0,64,0,16384,65536,40960,3261.8,5131.758,5060.802,0.9621
mixed,64,32,0.5,4.0,64,512,16384,65536,40960,3365.709,5244.463,5127.952,0.938
mixed,64,32,0.5,4.0,64,2048,16384,65536,40960,3471.546,5356.754,5247.954,0.9423
mixed,64,32,0.5,4.0,64,8192,16384,65536,40960,3913.148,5800.548,5698.29,0.9458
mixed,64,32,0.5,4.0,64,32768,128,512,320,2541.736,2545.85,2550.936,2.2364
mixed,64,32,0.5,4.0,64,32768,256,1024,640,2542.282,2643.369,2546.68,0.0435
mixed,64,32,0.5,4.0,64,32768,512,2048,1280,2664.874,2720.888,2725.785,1.0874
mixed,64,32,0.5,4.0,64,32768,1024,4096,2560,2765.657,2888.329,2880.138,0.9332
mixed,64,32,0.5,4.0,64,32768,2048,8192,5120,2954.103,3189.001,3186.251,0.9883
mixed,64,32,0.5,4.0,64,32768,4096,16384,10240,3344.507,3816.556,3797.389,0.9594
mixed,64,32,0.5,4.0,64,32768,8192,32768,20480,4130.94,5065.725,5028.48,0.9602
mixed,64,32,0.5,4.0,64,32768,16384,65536,40960,5709.578,7595.337,7488.552,0.9434
mixed,64,32,0.5,4.0,256,0,16384,65536,40960,3337.301,5202.072,5121.943,0.957
mixed,64,32,0.5,4.0,256,512,16384,65536,40960,3634.054,5516.167,5397.703,0.9371
mixed,64,32,0.5,4.0,256,2048,16384,65536,40960,4081.319,5973.944,5852.664,0.9359
mixed,64,32,0.5,4.0,256,8192,16384,65536,40960,5890.345,7771.226,7657.61,0.9396
mixed,64,32,0.5,4.0,256,32768,128,512,320,9948.256,9946.257,9950.749,
mixed,64,32,0.5,4.0,256,32768,256,1024,640,9948.812,9962.397,9949.836,0.0754
mixed,64,32,0.5,4.0,256,32768,512,2048,1280,9949.487,9953.184,9949.291,-0.0527
mixed,64,32,0.5,4.0,256,32768,1024,4096,2560,9950.41,10123.918,9945.948,-0.0257
mixed,64,32,0.5,4.0,256,32768,2048,8192,5120,10367.968,10594.176,10125.565,-1.0716
mixed,64,32,0.5,4.0,256,32768,4096,16384,10240,10739.503,11209.327,11197.92,0.9757
mixed,64,32,0.5,4.0,256,32768,8192,32768,20480,11519.984,12464.608,12426.13,0.9593
mixed,64,32,0.5,4.0,256,32768,16384,65536,40960,13116.099,14992.213,14902.626,0.9522
mixed,64,32,0.5,4.0,1024,0,16384,65536,40960,3813.846,5696.981,4464.167,0.3453
mixed,64,32,0.5,4.0,1024,512,16384,65536,40960,4221.02,6107.545,4867.527,0.3427
mixed,64,32,0.5,4.0,1024,2048,16384,65536,40960,4921.59,6789.068,5560.999,0.3424
mixed,64,32,0.5,4.0,1024,8192,16384,65536,40960,7714.538,9570.024,8352.653,0.3439
mixed,64,32,0.5,4.0,1024,32768,128,512,320,15680.31,15673.755,15680.642,
mixed,64,32,0.5,4.0,1024,32768,256,1024,640,15685.517,15727.717,15711.252,0.6098
mixed,64,32,0.5,4.0,1024,32768,512,2048,1280,15706.653,15791.779,15783.833,0.9067
mixed,64,32,0.5,4.0,1024,32768,1024,4096,2560,15825.542,15962.392,15896.091,0.5155
mixed,64,32,0.5,4.0,1024,32768,2048,8192,5120,16034.655,16310.27,16122.321,0.3181
mixed,64,32,0.5,4.0,1024,32768,4096,16384,10240,16407.026,16860.734,16605.105,0.4366
mixed,64,32,0.5,4.0,1024,32768,8192,32768,20480,17184.29,18170.083,17543.964,0.3649
mixed,64,32,0.5,4.0,1024,32768,16384,65536,40960,18788.564,20645.242,19419.589,0.3399
mixed,64,32,0.5,4.0,4096,0,16384,65536,40960,6848.644,8735.005,7503.238,0.347
mixed,64,32,0.5,4.0,4096,512,16384,65536,40960,7973.4,9847.451,8631.083,0.3509
mixed,64,32,0.5,4.0,4096,2048,16384,65536,40960,9944.06,11806.815,10582.385,0.3427
mixed,64,32,0.5,4.0,4096,8192,16384,65536,40960,17830.931,19879.72,18634.378,0.3922
mixed,64,32,0.5,4.0,4096,32768,128,512,320,48909.347,49178.739,49048.177,0.5153
mixed,64,32,0.5,4.0,4096,32768,256,1024,640,49217.388,49180.548,49043.777,
mixed,64,32,0.5,4.0,4096,32768,512,2048,1280,48670.366,48408.032,48910.092,
mixed,64,32,0.5,4.0,4096,32768,1024,4096,2560,49023.389,49424.492,48442.798,-1.4475
mixed,64,32,0.5,4.0,4096,32768,2048,8192,5120,49658.281,49380.486,48716.736,
mixed,64,32,0.5,4.0,4096,32768,4096,16384,10240,48799.288,49002.838,49888.184,5.3495
mixed,64,32,0.5,4.0,4096,32768,8192,32768,20480,50567.095,50559.704,51163.967,
mixed,64,32,0.5,4.0,4096,32768,16384,65536,40960,50708.11,51991.282,51097.54,0.3035
pure,64,48,0.75,4.0,0,0,16384,65536,53248,4203.387,5129.904,5174.286,1.0479
mixed,64,48,0.75,4.0,16,0,16384,65536,53248,4212.938,5141.613,5179.55,1.0409
mixed,64,48,0.75,4.0,16,512,16384,65536,53248,4265.401,5203.918,5194.174,0.9896
mixed,64,48,0.75,4.0,16,2048,16384,65536,53248,4387.531,5334.701,5190.012,0.8472
mixed,64,48,0.75,4.0,16,8192,16384,65536,53248,4844.698,5784.029,5188.061,0.3655
mixed,64,48,0.75,4.0,16,32768,128,512,416,840.322,850.255,845.029,0.4738
mixed,64,48,0.75,4.0,16,32768,256,1024,832,873.602,895.347,887.778,0.6519
mixed,64,48,0.75,4.0,16,32768,512,2048,1664,942.195,1007.249,966.61,0.3753
mixed,64,48,0.75,4.0,16,32768,1024,4096,3328,1231.314,1322.594,1133.922,-1.067
mixed,64,48,0.75,4.0,16,32768,2048,8192,6656,1521.54,1420.724,1632.851,
mixed,64,48,0.75,4.0,16,32768,4096,16384,13312,2192.421,2654.854,2655.605,1.0016
mixed,64,48,0.75,4.0,16,32768,8192,32768,26624,4176.956,5094.827,3258.423,-1.0007
mixed,64,48,0.75,4.0,16,32768,16384,65536,53248,6670.465,7612.452,5110.941,-1.6556
mixed,64,48,0.75,4.0,64,0,16384,65536,53248,4201.258,5131.437,5080.349,0.9451
mixed,64,48,0.75,4.0,64,512,16384,65536,53248,4294.765,5245.404,5168.604,0.9192
mixed,64,48,0.75,4.0,64,2048,16384,65536,53248,4414.971,5357.245,5290.702,0.9294
mixed,64,48,0.75,4.0,64,8192,16384,65536,53248,4843.66,5788.236,5745.534,0.9548
mixed,64,48,0.75,4.0,64,32768,128,512,416,2542.852,2543.255,2542.822,-0.0744
mixed,64,48,0.75,4.0,64,32768,256,1024,832,2626.708,2644.565,2584.503,-2.3636
mixed,64,48,0.75,4.0,64,32768,512,2048,1664,2693.878,2723.19,2728.423,1.1785
mixed,64,48,0.75,4.0,64,32768,1024,4096,3328,2817.573,2877.094,2877.433,1.0057
mixed,64,48,0.75,4.0,64,32768,2048,8192,6656,3072.213,3188.215,3187.002,0.9895
mixed,64,48,0.75,4.0,64,32768,4096,16384,13312,3584.134,3818.841,3815.113,0.9841
mixed,64,48,0.75,4.0,64,32768,8192,32768,26624,4603.052,5077.004,5051.934,0.9471
mixed,64,48,0.75,4.0,64,32768,16384,65536,53248,6638.576,7589.393,7532.45,0.9401
mixed,64,48,0.75,4.0,256,0,16384,65536,53248,4262.362,5198.077,5148.268,0.9468
mixed,64,48,0.75,4.0,256,512,16384,65536,53248,4572.123,5518.957,5444.014,0.9208
mixed,64,48,0.75,4.0,256,2048,16384,65536,53248,5040.301,5969.633,5912.528,0.9386
mixed,64,48,0.75,4.0,256,8192,16384,65536,53248,6838.096,7779.54,7699.635,0.9151
mixed,64,48,0.75,4.0,256,32768,128,512,416,9975.653,9949.416,9951.143,
mixed,64,48,0.75,4.0,256,32768,256,1024,832,9955.342,9965.88,9946.952,-0.7961
mixed,64,48,0.75,4.0,256,32768,512,2048,1664,9950.57,9950.223,9954.376,
mixed,64,48,0.75,4.0,256,32768,1024,4096,3328,9947.835,10123.23,9950.526,0.0153
mixed,64,48,0.75,4.0,256,32768,2048,8192,6656,10480.97,10589.824,10584.655,0.9525
mixed,64,48,0.75,4.0,256,32768,4096,16384,13312,10977.356,11215.967,11210.38,0.9766
mixed,64,48,0.75,4.0,256,32768,8192,32768,26624,11998.784,12461.713,12445.281,0.9645
mixed,64,48,0.75,4.0,256,32768,16384,65536,53248,14053.029,14987.511,14920.711,0.9285
mixed,64,48,0.75,4.0,1024,0,16384,65536,53248,4758.672,5692.366,5741.279,1.0524
mixed,64,48,0.75,4.0,1024,512,16384,65536,53248,5166.489,6095.953,6133.923,1.0409
mixed,64,48,0.75,4.0,1024,2048,16384,65536,53248,5855.502,6788.736,6828.647,1.0428
mixed,64,48,0.75,4.0,1024,8192,16384,65536,53248,8635.875,9572.744,9610.874,1.0407
mixed,64,48,0.75,4.0,1024,32768,128,512,416,15663.609,15649.803,15701.116,
mixed,64,48,0.75,4.0,1024,32768,256,1024,832,15670.796,15704.492,15767.882,2.8813
mixed,64,48,0.75,4.0,1024,32768,512,2048,1664,15724.09,15757.05,15835.691,3.386
mixed,64,48,0.75,4.0,1024,32768,1024,4096,3328,15862.086,15927.897,15996.662,2.0449
mixed,64,48,0.75,4.0,1024,32768,2048,8192,6656,16138.571,16229.592,16318.759,1.9796
mixed,64,48,0.75,4.0,1024,32768,4096,16384,13312,16644.898,16830.525,16921.482,1.49
mixed,64,48,0.75,4.0,1024,32768,8192,32768,26624,17668.796,18164.576,18217.441,1.1066
mixed,64,48,0.75,4.0,1024,32768,16384,65536,53248,19682.98,20638.823,20700.151,1.0642
mixed,64,48,0.75,4.0,4096,0,16384,65536,53248,7795.396,8732.484,8762.133,1.0316
mixed,64,48,0.75,4.0,4096,512,16384,65536,53248,8919.671,9839.209,9895.483,1.0612
mixed,64,48,0.75,4.0,4096,2048,16384,65536,53248,10880.269,11823.455,11853.205,1.0315
mixed,64,48,0.75,4.0,4096,8192,16384,65536,53248,18778.034,19705.427,19808.054,1.1107
mixed,64,48,0.75,4.0,4096,32768,128,512,416,48439.888,48653.683,49249.158,3.7853
mixed,64,48,0.75,4.0,4096,32768,256,1024,832,48383.442,48851.109,49219.065,1.7868
mixed,64,48,0.75,4.0,4096,32768,512,2048,1664,48144.602,48830.537,48858.291,1.0405
mixed,64,48,0.75,4.0,4096,32768,1024,4096,3328,49886.457,49102.378,49432.932,
mixed,64,48,0.75,4.0,4096,32768,2048,8192,6656,49394.789,50101.997,49382.714,-0.0171
mixed,64,48,0.75,4.0,4096,32768,4096,16384,13312,49381.878,49848.957,50200.541,1.7527
mixed,64,48,0.75,4.0,4096,32768,8192,32768,26624,49902.026,49922.126,50567.677,33.1153
mixed,64,48,0.75,4.0,4096,32768,16384,65536,53248,51277.552,51768.9,51690.946,0.8413
pure,64,58,0.9062,4.0,0,0,16384,65536,60928,4783.327,5133.551,5201.456,1.1939
mixed,64,58,0.9062,4.0,16,0,16384,65536,60928,4789.438,5141.697,5212.048,1.1997
mixed,64,58,0.9062,4.0,16,512,16384,65536,60928,4865.742,5199.406,5209.341,1.0298
mixed,64,58,0.9062,4.0,16,2048,16384,65536,60928,4985.134,5327.246,5314.639,0.9631
mixed,64,58,0.9062,4.0,16,8192,16384,65536,60928,5443.695,5791.215,5775.327,0.9543
mixed,64,58,0.9062,4.0,16,32768,128,512,476,847.088,850.962,848.53,0.3721
mixed,64,58,0.9062,4.0,16,32768,256,1024,952,883.89,894.563,888.066,0.3913
mixed,64,58,0.9062,4.0,16,32768,512,2048,1904,958.226,1003.747,969.09,0.2387
mixed,64,58,0.9062,4.0,16,32768,1024,4096,3808,1296.675,1321.938,1317.972,0.843
mixed,64,58,0.9062,4.0,16,32768,2048,8192,7616,1418.627,1421.813,1419.331,0.2207
mixed,64,58,0.9062,4.0,16,32768,4096,16384,15232,2483.59,2666.664,2656.008,0.9418
mixed,64,58,0.9062,4.0,16,32768,8192,32768,30464,4749.293,5095.694,5095.645,0.9999
mixed,64,58,0.9062,4.0,16,32768,16384,65536,60928,7257.187,7593.811,7606.28,1.037
mixed,64,58,0.9062,4.0,64,0,16384,65536,60928,4780.925,5136.127,5122.91,0.9628
mixed,64,58,0.9062,4.0,64,512,16384,65536,60928,4894.909,5227.471,5213.678,0.9585
mixed,64,58,0.9062,4.0,64,2048,16384,65536,60928,4996.413,5354.751,5320.512,0.9044
mixed,64,58,0.9062,4.0,64,8192,16384,65536,60928,5432.079,5797.504,5767.119,0.9169
mixed,64,58,0.9062,4.0,64,32768,128,512,476,2549.719,2542.325,2541.222,
mixed,64,58,0.9062,4.0,64,32768,256,1024,952,2633.974,2643.129,2643.143,1.0016
mixed,64,58,0.9062,4.0,64,32768,512,2048,1904,2709.655,2725.942,2722.663,0.7987
mixed,64,58,0.9062,4.0,64,32768,1024,4096,3808,2860.537,2887.064,2877.095,0.6242
mixed,64,58,0.9062,4.0,64,32768,2048,8192,7616,3146.374,3190.874,3187.769,0.9302
mixed,64,58,0.9062,4.0,64,32768,4096,16384,15232,3734.136,3823.851,3815.739,0.9096
mixed,64,58,0.9062,4.0,64,32768,8192,32768,30464,4901.835,5069.245,5054.428,0.9115
mixed,64,58,0.9062,4.0,64,32768,16384,65536,60928,7238.083,7586.963,7556.885,0.9138
mixed,64,58,0.9062,4.0,256,0,16384,65536,60928,4847.965,5201.024,5183.869,0.9514
mixed,64,58,0.9062,4.0,256,512,16384,65536,60928,5161.596,5522.604,5486.926,0.9012
mixed,64,58,0.9062,4.0,256,2048,16384,65536,60928,5619.631,5984.799,5939.889,0.877
mixed,64,58,0.9062,4.0,256,8192,16384,65536,60928,7417.253,7785.156,7739.602,0.8762
mixed,64,58,0.9062,4.0,256,32768,128,512,476,9959.226,9973.817,9953.48,-0.3939
mixed,64,58,0.9062,4.0,256,32768,256,1024,952,9947.942,9954.525,9951.482,0.5378
mixed,64,58,0.9062,4.0,256,32768,512,2048,1904,9952.456,9955.049,9951.431,-0.3951
mixed,64,58,0.9062,4.0,256,32768,1024,4096,3808,9953.23,10132.424,10151.528,1.1066
mixed,64,58,0.9062,4.0,256,32768,2048,8192,7616,10548.717,10589.582,10597.63,1.197
mixed,64,58,0.9062,4.0,256,32768,4096,16384,15232,11127.376,11232.129,11205.486,0.7457
mixed,64,58,0.9062,4.0,256,32768,8192,32768,30464,12284.434,12464.642,12470.85,1.0344
mixed,64,58,0.9062,4.0,256,32768,16384,65536,60928,14632.743,14991.384,14972.728,0.948
mixed,64,58,0.9062,4.0,1024,0,16384,65536,60928,5334.238,5684.815,5772.782,1.2509
mixed,64,58,0.9062,4.0,1024,512,16384,65536,60928,5748.239,6102.35,6171.647,1.1957
mixed,64,58,0.9062,4.0,1024,2048,16384,65536,60928,6446.802,6792.495,6849.936,1.1662
mixed,64,58,0.9062,4.0,1024,8192,16384,65536,60928,9212.664,9574.92,9657.786,1.2288
mixed,64,58,0.9062,4.0,1024,32768,128,512,476,15651.993,15721.486,15702.343,0.7245
mixed,64,58,0.9062,4.0,1024,32768,256,1024,952,15699.003,15687.51,15678.023,
mixed,64,58,0.9062,4.0,1024,32768,512,2048,1904,15757.798,15748.126,15760.983,
mixed,64,58,0.9062,4.0,1024,32768,1024,4096,3808,15956.076,15942.889,15981.905,
mixed,64,58,0.9062,4.0,1024,32768,2048,8192,7616,16213.209,16291.722,16361.051,1.883
mixed,64,58,0.9062,4.0,1024,32768,4096,16384,15232,16788.007,16922.943,16975.828,1.3919
mixed,64,58,0.9062,4.0,1024,32768,8192,32768,30464,17956.796,18158.306,18215.774,1.2852
mixed,64,58,0.9062,4.0,1024,32768,16384,65536,60928,20281.733,20642.335,20713.353,1.1969
mixed,64,58,0.9062,4.0,4096,0,16384,65536,60928,8380.534,8721.975,8794.28,1.2118
mixed,64,58,0.9062,4.0,4096,512,16384,65536,60928,9512.891,9854.537,9930.265,1.2217
mixed,64,58,0.9062,4.0,4096,2048,16384,65536,60928,11444.59,11815.861,11895.183,1.2136
mixed,64,58,0.9062,4.0,4096,8192,16384,65536,60928,19440.984,19707.716,19757.217,1.1856
mixed,64,58,0.9062,4.0,4096,32768,128,512,476,48148.895,47941.251,49007.607,
mixed,64,58,0.9062,4.0,4096,32768,256,1024,952,48652.356,48484.66,49495.83,
mixed,64,58,0.9062,4.0,4096,32768,512,2048,1904,48127.804,48712.083,48837.742,1.2151
mixed,64,58,0.9062,4.0,4096,32768,1024,4096,3808,49735.615,49090.323,48837.815,
mixed,64,58,0.9062,4.0,4096,32768,2048,8192,7616,49483.151,49966.44,48491.84,-2.0512
mixed,64,58,0.9062,4.0,4096,32768,4096,16384,15232,50457.66,49899.345,49978.646,
mixed,64,58,0.9062,4.0,4096,32768,8192,32768,30464,49263.657,50403.948,51060.676,1.5759
mixed,64,58,0.9062,4.0,4096,32768,16384,65536,60928,51542.403,51903.491,51646.499,0.2883
pure,128,1,0.0078,4.0,0,0,16384,65536,16768,2778.281,10209.884,2726.584,-0.007
mixed,128,1,0.0078,4.0,16,0,16384,65536,16768,2801.449,10196.51,2739.082,-0.0084
mixed,128,1,0.0078,4.0,16,512,16384,65536,16768,2849.224,10255.035,2800.103,-0.0066
mixed,128,1,0.0078,4.0,16,2048,16384,65536,16768,2983.001,10390.938,2919.512,-0.0086
mixed,128,1,0.0078,4.0,16,8192,16384,65536,16768,3424.042,10842.191,3374.873,-0.0066
mixed,128,1,0.0078,4.0,16,32768,128,512,131,889.505,955.523,891.488,0.03
mixed,128,1,0.0078,4.0,16,32768,256,1024,262,913.762,1053.077,913.667,-0.0007
mixed,128,1,0.0078,4.0,16,32768,512,2048,524,957.666,1225.059,956.385,-0.0048
mixed,128,1,0.0078,4.0,16,32768,1024,4096,1048,1052.305,1517.716,1051.89,-0.0009
mixed,128,1,0.0078,4.0,16,32768,2048,8192,2096,1225.33,2120.44,1222.261,-0.0034
mixed,128,1,0.0078,4.0,16,32768,4096,16384,4192,1531.605,3950.665,1516.083,-0.0064
