regime,n,nb,ratio,skew,pc,kp,kvs,kv_big,kv_mean,t_mean_us,t_max_us,t_skew_us,alpha
mixed,128,8,0.0625,4.0,256,2048,1024,4096,1216,639.026,923.841,684.737,0.1605
mixed,128,8,0.0625,4.0,256,2048,2048,8192,2432,752.993,1323.763,1019.441,0.4668
mixed,128,8,0.0625,4.0,256,2048,4096,16384,4864,999.331,2131.202,1688.29,0.6087
mixed,128,8,0.0625,4.0,256,2048,8192,32768,9728,1477.731,3742.548,3016.803,0.6796
mixed,128,8,0.0625,4.0,256,8192,128,512,152,1419.906,1474.769,1410.242,-0.1761
mixed,128,8,0.0625,4.0,256,8192,256,1024,304,1445.153,1516.146,1447.473,0.0327
mixed,128,8,0.0625,4.0,256,8192,512,2048,608,1478.977,1608.387,1473.347,-0.0435
mixed,128,8,0.0625,4.0,256,8192,1024,4096,1216,1533.794,1814.226,1523.266,-0.0375
mixed,128,8,0.0625,4.0,256,8192,2048,8192,2432,1644.403,2201.619,1631.634,-0.0229
mixed,128,8,0.0625,4.0,256,8192,4096,16384,4864,1877.506,3006.707,2141.044,0.2334
mixed,128,8,0.0625,4.0,256,8192,8192,32768,9728,2358.595,4590.118,3461.509,0.4942
mixed,128,8,0.0625,4.0,256,16384,128,512,152,2637.169,2633.188,2626.387,
mixed,128,8,0.0625,4.0,256,16384,256,1024,304,2650.037,2728.581,2631.46,-0.2365
mixed,128,8,0.0625,4.0,256,16384,512,2048,608,2634.501,2811.522,2632.981,-0.0086
mixed,128,8,0.0625,4.0,256,16384,1024,4096,1216,2744.595,3004.165,2730.501,-0.0543
mixed,128,8,0.0625,4.0,256,16384,2048,8192,2432,2847.335,3384.102,2834.869,-0.0232
mixed,128,8,0.0625,4.0,256,16384,4096,16384,4864,3068.548,4173.255,3048.228,-0.0184
mixed,128,8,0.0625,4.0,256,16384,8192,32768,9728,3529.205,5789.064,4064.837,0.237
mixed,128,8,0.0625,4.0,1024,0,128,512,152,506.719,547.41,534.561,0.6842
mixed,128,8,0.0625,4.0,1024,0,256,1024,304,522.74,603.424,561.87,0.485
mixed,128,8,0.0625,4.0,1024,0,512,2048,608,559.456,706.417,605.823,0.3155
mixed,128,8,0.0625,4.0,1024,0,1024,4096,1216,624.033,906.544,702.399,0.2774
mixed,128,8,0.0625,4.0,1024,0,2048,8192,2432,743.439,1317.443,887.793,0.2515
mixed,128,8,0.0625,4.0,1024,0,4096,16384,4864,981.553,2127.33,1239.202,0.2249
mixed,128,8,0.0625,4.0,1024,0,8192,32768,9728,1467.36,3739.649,1959.697,0.2167
mixed,128,8,0.0625,4.0,1024,512,128,512,152,764.192,806.288,794.464,0.7191
mixed,128,8,0.0625,4.0,1024,512,256,1024,304,784.546,859.725,820.88,0.4833
mixed,128,8,0.0625,4.0,1024,512,512,2048,608,814.577,964.753,862.351,0.3181
mixed,128,8,0.0625,4.0,1024,512,1024,4096,1216,881.089,1169.489,956.416,0.2612
mixed,128,8,0.0625,4.0,1024,512,2048,8192,2432,1002.287,1584.916,1144.755,0.2445
mixed,128,8,0.0625,4.0,1024,512,4096,16384,4864,1238.56,2428.929,1496.818,0.217
mixed,128,8,0.0625,4.0,1024,512,8192,32768,9728,1740.196,4042.259,2222.541,0.2095
mixed,128,8,0.0625,4.0,1024,2048,128,512,152,1211.54,1251.248,1239.857,0.7131
mixed,128,8,0.0625,4.0,1024,2048,256,1024,304,1223.952,1303.198,1263.14,0.4945
mixed,128,8,0.0625,4.0,1024,2048,512,2048,608,1261.638,1410.351,1305.904,0.2977
mixed,128,8,0.0625,4.0,1024,2048,1024,4096,1216,1321.697,1606.51,1403.348,0.2867
mixed,128,8,0.0625,4.0,1024,2048,2048,8192,2432,1443.782,2016.396,1585.489,0.2475
mixed,128,8,0.0625,4.0,1024,2048,4096,16384,4864,1680.818,2830.417,1939.731,0.2252
mixed,128,8,0.0625,4.0,1024,2048,8192,32768,9728,2163.667,4432.208,2650.575,0.2146
mixed,128,8,0.0625,4.0,1024,8192,128,512,152,2953.569,2997.104,2993.427,0.9155
mixed,128,8,0.0625,4.0,1024,8192,256,1024,304,2974.604,3050.454,3011.726,0.4894
mixed,128,8,0.0625,4.0,1024,8192,512,2048,608,3007.836,3147.453,3048.833,0.2936
mixed,128,8,0.0625,4.0,1024,8192,1024,4096,1216,3074.164,3364.339,3144.256,0.2415
mixed,128,8,0.0625,4.0,1024,8192,2048,8192,2432,3186.659,3763.62,3330.05,0.2485
mixed,128,8,0.0625,4.0,1024,8192,4096,16384,4864,3433.602,4570.225,3698.627,0.2332
mixed,128,8,0.0625,4.0,1024,8192,8192,32768,9728,3919.682,6183.043,4396.242,0.2106
mixed,128,8,0.0625,4.0,1024,16384,128,512,152,5260.258,5294.467,5286.15,0.7569
mixed,128,8,0.0625,4.0,1024,16384,256,1024,304,5276.391,5351.571,5318.487,0.5599
mixed,128,8,0.0625,4.0,1024,16384,512,2048,608,5310.444,5448.87,5360.474,0.3614
mixed,128,8,0.0625,4.0,1024,16384,1024,4096,1216,5367.673,5663.592,5445.155,0.2618
mixed,128,8,0.0625,4.0,1024,16384,2048,8192,2432,5486.262,6081.001,5622.552,0.2292
mixed,128,8,0.0625,4.0,1024,16384,4096,16384,4864,5734.95,6871.046,5981.976,0.2174
mixed,128,8,0.0625,4.0,1024,16384,8192,32768,9728,6211.704,8481.468,6708.394,0.2188
mixed,128,8,0.0625,4.0,4096,0,128,512,152,2226.645,2271.202,2256.993,0.6811
mixed,128,8,0.0625,4.0,4096,0,256,1024,304,2250.434,2323.587,2280.613,0.4125
mixed,128,8,0.0625,4.0,4096,0,512,2048,608,2277.01,2426.225,2332.019,0.3687
mixed,128,8,0.0625,4.0,4096,0,1024,4096,1216,2341.873,2635.765,2414.755,0.248
mixed,128,8,0.0625,4.0,4096,0,2048,8192,2432,2458.788,3044.641,2603.986,0.2478
mixed,128,8,0.0625,4.0,4096,0,4096,16384,4864,2707.44,3848.597,2961.268,0.2224
mixed,128,8,0.0625,4.0,4096,0,8192,32768,9728,3190.514,5448.553,3674.963,0.2145
mixed,128,8,0.0625,4.0,4096,512,128,512,152,2862.615,2906.705,2893.748,0.7061
mixed,128,8,0.0625,4.0,4096,512,256,1024,304,2878.486,2964.581,2922.546,0.5118
mixed,128,8,0.0625,4.0,4096,512,512,2048,608,2916.627,3074.758,2958.756,0.2664
mixed,128,8,0.0625,4.0,4096,512,1024,4096,1216,2979.271,3266.356,3055.042,0.2639
mixed,128,8,0.0625,4.0,4096,512,2048,8192,2432,3095.926,3674.756,3236.501,0.2429
mixed,128,8,0.0625,4.0,4096,512,4096,16384,4864,3345.43,4491.193,3611.256,0.232
mixed,128,8,0.0625,4.0,4096,512,8192,32768,9728,3837.361,6101.816,4323.075,0.2145
mixed,128,8,0.0625,4.0,4096,2048,128,512,152,3938.949,3996.753,3976.079,0.6423
mixed,128,8,0.0625,4.0,4096,2048,256,1024,304,3969.864,4035.08,3998.197,0.4345
mixed,128,8,0.0625,4.0,4096,2048,512,2048,608,3991.171,4147.509,4041.89,0.3244
mixed,128,8,0.0625,4.0,4096,2048,1024,4096,1216,4058.792,4347.543,4134.517,0.2623
mixed,128,8,0.0625,4.0,4096,2048,2048,8192,2432,4175.334,4759.158,4311.127,0.2326
mixed,128,8,0.0625,4.0,4096,2048,4096,16384,4864,4413.216,5570.295,4680.521,0.231
mixed,128,8,0.0625,4.0,4096,2048,8192,32768,9728,4908.198,7168.153,5393.304,0.2147
mixed,128,8,0.0625,4.0,4096,8192,128,512,152,8235.289,8278.959,8263.575,0.6477
mixed,128,8,0.0625,4.0,4096,8192,256,1024,304,8249.948,8349.226,8290.379,0.4073
mixed,128,8,0.0625,4.0,4096,8192,512,2048,608,8287.655,8435.547,8358.046,0.476
mixed,128,8,0.0625,4.0,4096,8192,1024,4096,1216,8348.971,8658.363,8439.115,0.2914
mixed,128,8,0.0625,4.0,4096,8192,2048,8192,2432,8470.571,9043.87,8607.419,0.2387
mixed,128,8,0.0625,4.0,4096,8192,4096,16384,4864,8728.796,9860.073,8963.193,0.2072
mixed,128,8,0.0625,4.0,4096,8192,8192,32768,9728,9212.35,11458.033,9696.302,0.2155
mixed,128,8,0.0625,4.0,4096,16384,128,512,152,13973.53,14001.665,13974.137,0.0216
mixed,128,8,0.0625,4.0,4096,16384,256,1024,304,13966.135,14046.965,14007.2,0.5081
mixed,128,8,0.0625,4.0,4096,16384,512,2048,608,14014.453,14159.541,14056.289,0.2884
mixed,128,8,0.0625,4.0,4096,16384,1024,4096,1216,14061.72,14360.387,14168.704,0.3582
mixed,128,8,0.0625,4.0,4096,16384,2048,8192,2432,14188.436,14760.002,14317.697,0.2262
mixed,128,8,0.0625,4.0,4096,16384,4096,16384,4864,14435.269,15577.078,14669.717,0.2053
mixed,128,8,0.0625,4.0,4096,16384,8192,32768,9728,14937.028,17199.379,15421.429,0.2141
pure,128,16,0.125,4.0,0,0,128,512,176,101.873,189.134,182.096,0.9193
pure,128,16,0.125,4.0,0,0,256,1024,352,167.407,243.089,206.432,0.5156
pure,128,16,0.125,4.0,0,0,512,2048,704,208.575,344.608,251.874,0.3183
pure,128,16,0.125,4.0,0,0,1024,4096,1408,282.367,547.84,352.544,0.2644
pure,128,16,0.125,4.0,0,0,2048,8192,2816,423.921,951.425,535.36,0.2113
pure,128,16,0.125,4.0,0,0,4096,16384,5632,696.977,1756.033,893.571,0.1856
pure,128,16,0.125,4.0,0,0,8192,32768,11264,1257.137,3365.763,1607.426,0.1661
mixed,128,16,0.125,4.0,16,0,128,512,176,135.329,219.986,189.184,0.6362
mixed,128,16,0.125,4.0,16,0,256,1024,352,201.106,259.825,224.675,0.4014
mixed,128,16,0.125,4.0,16,0,512,2048,704,234.064,367.665,270.576,0.2733
mixed,128,16,0.125,4.0,16,0,1024,4096,1408,303.329,565.906,376.207,0.2776
mixed,128,16,0.125,4.0,16,0,2048,8192,2816,444.243,974.432,557.217,0.2131
mixed,128,16,0.125,4.0,16,0,4096,16384,5632,724.132,1782.419,914.705,0.1801
mixed,128,16,0.125,4.0,16,0,8192,32768,11264,1276.85,3390.611,1629.009,0.1666
mixed,128,16,0.125,4.0,16,512,128,512,176,191.167,253.392,196.24,0.0815
mixed,128,16,0.125,4.0,16,512,256,1024,352,225.393,317.985,215.793,-0.1037
mixed,128,16,0.125,4.0,16,512,512,2048,704,280.209,422.928,268.113,-0.0848
mixed,128,16,0.125,4.0,16,512,1024,4096,1408,359.202,614.817,365.905,0.0262
mixed,128,16,0.125,4.0,16,512,2048,8192,2816,494.56,1005.394,555.392,0.1191
mixed,128,16,0.125,4.0,16,512,4096,16384,5632,757.072,1782.866,912.388,0.1514
mixed,128,16,0.125,4.0,16,512,8192,32768,11264,1299.153,3378.021,1627.891,0.1581
mixed,128,16,0.125,4.0,16,2048,128,512,176,222.656,259.615,209.808,-0.3476
mixed,128,16,0.125,4.0,16,2048,256,1024,352,227.744,348.241,245.441,0.1469
mixed,128,16,0.125,4.0,16,2048,512,2048,704,290.352,515.521,272.942,-0.0773
mixed,128,16,0.125,4.0,16,2048,1024,4096,1408,403.041,716.688,363.055,-0.1275
mixed,128,16,0.125,4.0,16,2048,2048,8192,2816,598.097,1106.498,538.481,-0.1173
mixed,128,16,0.125,4.0,16,2048,4096,16384,5632,867.52,1890.079,905.953,0.0376
mixed,128,16,0.125,4.0,16,2048,8192,32768,11264,1402.099,3441.669,1631.57,0.1125
mixed,128,16,0.125,4.0,16,8192,128,512,176,288.56,321.361,271.937,-0.5068
mixed,128,16,0.125,4.0,16,8192,256,1024,352,316.929,353.745,313.361,-0.0969
mixed,128,16,0.125,4.0,16,8192,512,2048,704,364.288,519.152,360.864,-0.0221
mixed,128,16,0.125,4.0,16,8192,1024,4096,1408,419.921,849.824,440.609,0.0481
mixed,128,16,0.125,4.0,16,8192,2048,8192,2816,636.945,1522.002,536.466,-0.1135
mixed,128,16,0.125,4.0,16,8192,4096,16384,5632,1006.851,2308.435,881.377,-0.0964
mixed,128,16,0.125,4.0,16,8192,8192,32768,11264,1819.443,3850.758,1575.907,-0.1199
mixed,128,16,0.125,4.0,16,16384,128,512,176,360.704,379.903,361.122,0.0217
mixed,128,16,0.125,4.0,16,16384,256,1024,352,398.162,447.282,392.015,-0.1251
mixed,128,16,0.125,4.0,16,16384,512,2048,704,451.216,522.753,435.087,-0.2255
mixed,128,16,0.125,4.0,16,16384,1024,4096,1408,540.513,853.313,529.553,-0.035
mixed,128,16,0.125,4.0,16,16384,2048,8192,2816,652.896,1498.913,681.329,0.0336
mixed,128,16,0.125,4.0,16,16384,4096,16384,5632,1083.729,2851.236,874.43,-0.1184
mixed,128,16,0.125,4.0,16,16384,8192,32768,11264,1798.387,4409.333,1570.497,-0.0873
mixed,128,16,0.125,4.0,64,0,128,512,176,144.512,241.696,207.279,0.6459
mixed,128,16,0.125,4.0,64,0,256,1024,352,223.264,297.744,234.72,0.1538
mixed,128,16,0.125,4.0,64,0,512,2048,704,262.896,399.778,288.048,0.1837
mixed,128,16,0.125,4.0,64,0,1024,4096,1408,336.417,601.841,383.025,0.1756
mixed,128,16,0.125,4.0,64,0,2048,8192,2816,475.409,1014.19,564.656,0.1656
mixed,128,16,0.125,4.0,64,0,4096,16384,5632,761.039,1819.616,917.937,0.1482
mixed,128,16,0.125,4.0,64,0,8192,32768,11264,1312.883,3427.349,1639.282,0.1544
mixed,128,16,0.125,4.0,64,512,128,512,176,251.601,263.793,223.984,-2.265
mixed,128,16,0.125,4.0,64,512,256,1024,352,233.104,320.864,245.423,0.1404
mixed,128,16,0.125,4.0,64,512,512,2048,704,284.223,428.354,277.361,-0.0476
mixed,128,16,0.125,4.0,64,512,1024,4096,1408,365.442,624.913,369.523,0.0157
mixed,128,16,0.125,4.0,64,512,2048,8192,2816,507.729,1022.464,549.569,0.0813
mixed,128,16,0.125,4.0,64,512,4096,16384,5632,777.474,1827.556,906.051,0.1224
mixed,128,16,0.125,4.0,64,512,8192,32768,11264,1332.993,3443.138,1623.186,0.1375
mixed,128,16,0.125,4.0,64,2048,128,512,176,310.431,354.642,325.952,0.3511
mixed,128,16,0.125,4.0,64,2048,256,1024,352,333.76,348.752,376.928,2.8795
mixed,128,16,0.125,4.0,64,2048,512,2048,704,380.947,512.095,422.049,0.3134
mixed,128,16,0.125,4.0,64,2048,1024,4096,1408,414.447,714.338,437.823,0.0779
mixed,128,16,0.125,4.0,64,2048,2048,8192,2816,590.096,1117.393,538.833,-0.0972
mixed,128,16,0.125,4.0,64,2048,4096,16384,5632,857.009,1918.354,891.987,0.033
mixed,128,16,0.125,4.0,64,2048,8192,32768,11264,1415.044,3504.119,1607.697,0.0922
mixed,128,16,0.125,4.0,64,8192,128,512,176,547.344,587.167,543.855,-0.0876
mixed,128,16,0.125,4.0,64,8192,256,1024,352,565.394,641.01,565.569,0.0023
mixed,128,16,0.125,4.0,64,8192,512,2048,704,608.178,740.707,702.096,0.7087
mixed,128,16,0.125,4.0,64,8192,1024,4096,1408,678.355,832.369,875.169,1.2779
mixed,128,16,0.125,4.0,64,8192,2048,8192,2816,816.033,1469.986,929.41,0.1734
mixed,128,16,0.125,4.0,64,8192,4096,16384,5632,1070.913,2287.142,1153.489,0.0679
mixed,128,16,0.125,4.0,64,8192,8192,32768,11264,1782.69,3891.222,1556.003,-0.1075
mixed,128,16,0.125,4.0,64,16384,128,512,176,855.041,893.521,855.743,0.0182
mixed,128,16,0.125,4.0,64,16384,256,1024,352,875.855,950.304,869.136,-0.0902
mixed,128,16,0.125,4.0,64,16384,512,2048,704,914.931,1050.543,905.665,-0.0683
mixed,128,16,0.125,4.0,64,16384,1024,4096,1408,984.322,1249.057,1180.289,0.7402
mixed,128,16,0.125,4.0,64,16384,2048,8192,2816,1122.849,1463.106,1510.516,1.1393
mixed,128,16,0.125,4.0,64,16384,4096,16384,5632,1403.186,2724.789,1598.419,0.1477
mixed,128,16,0.125,4.0,64,16384,8192,32768,11264,1941.154,4338.709,2094.898,0.0641
mixed,128,16,0.125,4.0,256,0,128,512,176,219.184,261.137,233.442,0.3398
mixed,128,16,0.125,4.0,256,0,256,1024,352,239.407,315.361,251.966,0.1653
mixed,128,16,0.125,4.0,256,0,512,2048,704,281.728,419.455,322.049,0.2928
mixed,128,16,0.125,4.0,256,0,1024,4096,1408,354.96,617.679,501.855,0.5591
mixed,128,16,0.125,4.0,256,0,2048,8192,2816,494.995,1019.09,840.18,0.6586
mixed,128,16,0.125,4.0,256,0,4096,16384,5632,766.417,1835.411,1507.505,0.6933
mixed,128,16,0.125,4.0,256,0,8192,32768,11264,1318.178,3487.06,2852.85,0.7076
mixed,128,16,0.125,4.0,256,512,128,512,176,297.822,340.546,314.464,0.3895
mixed,128,16,0.125,4.0,256,512,256,1024,352,319.119,396.174,363.393,0.5746
mixed,128,16,0.125,4.0,256,512,512,2048,704,361.153,498.814,457.505,0.6999
mixed,128,16,0.125,4.0,256,512,1024,4096,1408,434.641,699.058,627.089,0.7278
mixed,128,16,0.125,4.0,256,512,2048,8192,2816,575.52,1099.264,953.361,0.7214
mixed,128,16,0.125,4.0,256,512,4096,16384,5632,848.146,1903.426,1615.044,0.7267
mixed,128,16,0.125,4.0,256,512,8192,32768,11264,1401.232,3503.619,2934.995,0.7295
mixed,128,16,0.125,4.0,256,2048,128,512,176,530.832,568.832,528.736,-0.0552
mixed,128,16,0.125,4.0,256,2048,256,1024,352,551.411,620.611,546.031,-0.0777
mixed,128,16,0.125,4.0,256,2048,512,2048,704,591.678,718.079,681.569,0.7112
mixed,128,16,0.125,4.0,256,2048,1024,4096,1408,660.319,925.409,853.09,0.7272
mixed,128,16,0.125,4.0,256,2048,2048,8192,2816,799.57,1329.186,1185.522,0.7287
mixed,128,16,0.125,4.0,256,2048,4096,16384,5632,1074.113,2133.857,1851.954,0.734
mixed,128,16,0.125,4.0,256,2048,8192,32768,11264,1628.979,3732.038,3166.163,0.7309
mixed,128,16,0.125,4.0,256,8192,128,512,176,1412.336,1475.458,1419.697,0.1166
mixed,128,16,0.125,4.0,256,8192,256,1024,352,1453.187,1523.457,1447.186,-0.0854
mixed,128,16,0.125,4.0,256,8192,512,2048,704,1488.083,1607.539,1473.346,-0.1234
mixed,128,16,0.125,4.0,256,8192,1024,4096,1408,1547.488,1812.787,1540.927,-0.0247
mixed,128,16,0.125,4.0,256,8192,2048,8192,2816,1685.49,2207.891,2084.579,0.764
mixed,128,16,0.125,4.0,256,8192,4096,16384,5632,1947.011,3002.337,2758.832,0.7693
mixed,128,16,0.125,4.0,256,8192,8192,32768,11264,2508.626,4602.26,4069.603,0.7456
mixed,128,16,0.125,4.0,256,16384,128,512,176,2638.532,2633.456,2634.867,
mixed,128,16,0.125,4.0,256,16384,256,1024,352,2632.466,2726.819,2629.396,-0.0325
mixed,128,16,0.125,4.0,256,16384,512,2048,704,2643.506,2816.162,2632.1,-0.0661
mixed,128,16,0.125,4.0,256,16384,1024,4096,1408,2759.652,3003.043,2734.452,-0.1035
mixed,128,16,0.125,4.0,256,16384,2048,8192,2816,2881.043,3388.451,2844.257,-0.0725
mixed,128,16,0.125,4.0,256,16384,4096,16384,5632,3139.394,4174.743,3954.436,0.7872
mixed,128,16,0.125,4.0,256,16384,8192,32768,11264,3685.956,5761.128,5284.581,0.7704
mixed,128,16,0.125,4.0,1024,0,128,512,176,507.264,550.896,541.727,0.7899
mixed,128,16,0.125,4.0,1024,0,256,1024,352,531.539,605.486,569.682,0.5158
mixed,128,16,0.125,4.0,1024,0,512,2048,704,569.967,706.467,613.345,0.3178
mixed,128,16,0.125,4.0,1024,0,1024,4096,1408,643.875,909.008,710.593,0.2516
mixed,128,16,0.125,4.0,1024,0,2048,8192,2816,789.506,1322.097,894.208,0.1966
mixed,128,16,0.125,4.0,1024,0,4096,16384,5632,1060.288,2127.38,1249.117,0.177
mixed,128,16,0.125,4.0,1024,0,8192,32768,11264,1621.715,3733.173,1970.481,0.1652
mixed,128,16,0.125,4.0,1024,512,128,512,176,764.511,808.354,802.031,0.8558
mixed,128,16,0.125,4.0,1024,512,256,1024,352,789.343,861.425,826.929,0.5214
mixed,128,16,0.125,4.0,1024,512,512,2048,704,826.353,963.07,868.843,0.3108
mixed,128,16,0.125,4.0,1024,512,1024,4096,1408,903.985,1165.553,972.997,0.2638
mixed,128,16,0.125,4.0,1024,512,2048,8192,2816,1043.554,1586.483,1148.803,0.1939
mixed,128,16,0.125,4.0,1024,512,4096,16384,5632,1321.455,2422.368,1505.489,0.1672
mixed,128,16,0.125,4.0,1024,512,8192,32768,11264,1902.163,4044.355,2240.964,0.1582
mixed,128,16,0.125,4.0,1024,2048,128,512,176,1212.436,1255.456,1249.216,0.855
mixed,128,16,0.125,4.0,1024,2048,256,1024,352,1235.312,1302.437,1270.834,0.5292
mixed,128,16,0.125,4.0,1024,2048,512,2048,704,1268.754,1407.333,1316.594,0.3452
mixed,128,16,0.125,4.0,1024,2048,1024,4096,1408,1344.671,1610.799,1409.649,0.2442
mixed,128,16,0.125,4.0,1024,2048,2048,8192,2816,1486.305,2012.532,1594.528,0.2057
mixed,128,16,0.125,4.0,1024,2048,4096,16384,5632,1757.825,2818.642,1951.839,0.1829
mixed,128,16,0.125,4.0,1024,2048,8192,32768,11264,2321.874,4431.029,2672.325,0.1662
mixed,128,16,0.125,4.0,1024,8192,128,512,176,2959.812,2993.334,2996.05,1.081
mixed,128,16,0.125,4.0,1024,8192,256,1024,352,2983.266,3048.675,3015.51,0.493
mixed,128,16,0.125,4.0,1024,8192,512,2048,704,3014.709,3155.046,3065.526,0.3621
mixed,128,16,0.125,4.0,1024,8192,1024,4096,1408,3090.085,3355.27,3148.085,0.2187
mixed,128,16,0.125,4.0,1024,8192,2048,8192,2816,3233.906,3761.458,3340.23,0.2015
mixed,128,16,0.125,4.0,1024,8192,4096,16384,5632,3514.229,4575.994,3691.029,0.1665
mixed,128,16,0.125,4.0,1024,8192,8192,32768,11264,4063.812,6176.457,4416.212,0.1668
mixed,128,16,0.125,4.0,1024,16384,128,512,176,5256.823,5297.591,5293.876,0.9089
mixed,128,16,0.125,4.0,1024,16384,256,1024,352,5272.709,5351.225,5312.998,0.5131
mixed,128,16,0.125,4.0,1024,16384,512,2048,704,5316.863,5454.339,5365.137,0.3511
mixed,128,16,0.125,4.0,1024,16384,1024,4096,1408,5401.477,5652.774,5463.19,0.2456
mixed,128,16,0.125,4.0,1024,16384,2048,8192,2816,5536.055,6064.36,5638.967,0.1948
mixed,128,16,0.125,4.0,1024,16384,4096,16384,5632,5811.237,6876.056,6010.357,0.187
mixed,128,16,0.125,4.0,1024,16384,8192,32768,11264,6366.868,8482.521,6716.182,0.1651
mixed,128,16,0.125,4.0,4096,0,128,512,176,2230.451,2277.809,2266.13,0.7534
mixed,128,16,0.125,4.0,4096,0,256,1024,352,2249.189,2325.331,2287.858,0.5079
mixed,128,16,0.125,4.0,4096,0,512,2048,704,2293.552,2425.091,2334.724,0.313
mixed,128,16,0.125,4.0,4096,0,1024,4096,1408,2362.048,2643.026,2430.979,0.2453
mixed,128,16,0.125,4.0,4096,0,2048,8192,2816,2504.433,3038.82,2613.285,0.2037
mixed,128,16,0.125,4.0,4096,0,4096,16384,5632,2782.869,3849.364,2977.527,0.1825
mixed,128,16,0.125,4.0,4096,0,8192,32768,11264,3341.139,5455.064,3691.827,0.1659
mixed,128,16,0.125,4.0,4096,512,128,512,176,2864.549,2905.381,2899.095,0.8461
mixed,128,16,0.125,4.0,4096,512,256,1024,352,2891.267,2966.18,2928.131,0.4921
mixed,128,16,0.125,4.0,4096,512,512,2048,704,2925.332,3059.637,2966.229,0.3045
mixed,128,16,0.125,4.0,4096,512,1024,4096,1408,3001.316,3266.213,3066.021,0.2443
mixed,128,16,0.125,4.0,4096,512,2048,8192,2816,3139.602,3676.642,3247.59,0.2011
mixed,128,16,0.125,4.0,4096,512,4096,16384,5632,3413.011,4494.084,3620.852,0.1923
mixed,128,16,0.125,4.0,4096,512,8192,32768,11264,3980.31,6102.491,4328.071,0.1639
mixed,128,16,0.125,4.0,4096,2048,128,512,176,3946.356,3982.581,3979.445,0.9134
mixed,128,16,0.125,4.0,4096,2048,256,1024,352,3974.055,4035.079,4010.597,0.5988
mixed,128,16,0.125,4.0,4096,2048,512,2048,704,4002.724,4135.205,4048.358,0.3445
mixed,128,16,0.125,4.0,4096,2048,1024,4096,1408,4077.348,4342.108,4140.677,0.2392
mixed,128,16,0.125,4.0,4096,2048,2048,8192,2816,4212.817,4746.247,4322.694,0.206
mixed,128,16,0.125,4.0,4096,2048,4096,16384,5632,4495.352,5561.155,4680.456,0.1737
mixed,128,16,0.125,4.0,4096,2048,8192,32768,11264,5061.302,7171.114,5404.485,0.1627
mixed,128,16,0.125,4.0,4096,8192,128,512,176,8249.671,8282.475,8268.378,0.5703
mixed,128,16,0.125,4.0,4096,8192,256,1024,352,8258.715,8359.546,8301.083,0.4202
mixed,128,16,0.125,4.0,4096,8192,512,2048,704,8294.876,8439.8,8335.688,0.2816
mixed,128,16,0.125,4.0,4096,8192,1024,4096,1408,8404.812,8639.34,8426.076,0.0907
mixed,128,16,0.125,4.0,4096,8192,2048,8192,2816,8510.104,9059.931,8623.325,0.2059
mixed,128,16,0.125,4.0,4096,8192,4096,16384,5632,8801.835,9873.77,8978.781,0.1651
mixed,128,16,0.125,4.0,4096,8192,8192,32768,11264,9343.437,11460.145,9681.565,0.1597
mixed,128,16,0.125,4.0,4096,16384,128,512,176,13940.673,13994.158,13995.55,1.026
mixed,128,16,0.125,4.0,4096,16384,256,1024,352,14010.272,14050.488,14008.465,-0.0449
mixed,128,16,0.125,4.0,4096,16384,512,2048,704,14016.257,14155.104,14074.145,0.4169
mixed,128,16,0.125,4.0,4096,16384,1024,4096,1408,14090.994,14358.055,14160.61,0.2607
mixed,128,16,0.125,4.0,4096,16384,2048,8192,2816,14231.406,14789.657,14334.578,0.1848
mixed,128,16,0.125,4.0,4096,16384,4096,16384,5632,14531.443,15576.246,14696.914,0.1584
mixed,128,16,0.125,4.0,4096,16384,8192,32768,11264,15104.179,17183.463,15427.155,0.1553
pure,128,32,0.25,4.0,0,0,128,512,224,108.816,188.64,180.911,0.9032
pure,128,32,0.25,4.0,0,0,256,1024,448,182.593,242.8,209.103,0.4403
pure,128,32,0.25,4.0,0,0,512,2048,896,227.632,346.56,287.104,0.5001
pure,128,32,0.25,4.0,0,0,1024,4096,1792,318.945,545.697,400.129,0.358
pure,128,32,0.25,4.0,0,0,2048,8192,3584,495.218,952.416,612.802,0.2572
pure,128,32,0.25,4.0,0,0,4096,16384,7168,847.776,1755.283,1034.481,0.2057
pure,128,32,0.25,4.0,0,0,8192,32768,14336,1551.761,3365.22,1886.066,0.1843
mixed,128,32,0.25,4.0,16,0,128,512,224,142.512,218.352,198.832,0.7426
mixed,128,32,0.25,4.0,16,0,256,1024,448,210.799,259.986,230.13,0.393
mixed,128,32,0.25,4.0,16,0,512,2048,896,246.353,367.552,288.303,0.3461
mixed,128,32,0.25,4.0,16,0,1024,4096,1792,341.425,565.648,418.224,0.3425
mixed,128,32,0.25,4.0,16,0,2048,8192,3584,517.44,974.434,635.138,0.2575
mixed,128,32,0.25,4.0,16,0,4096,16384,7168,869.059,1784.001,1055.505,0.2038
mixed,128,32,0.25,4.0,16,0,8192,32768,14336,1576.481,3392.39,1905.539,0.1812
mixed,128,32,0.25,4.0,16,512,128,512,224,205.616,252.352,215.52,0.2119
mixed,128,32,0.25,4.0,16,512,256,1024,448,239.44,319.647,227.631,-0.1472
mixed,128,32,0.25,4.0,16,512,512,2048,896,302.751,420.816,277.553,-0.2134
mixed,128,32,0.25,4.0,16,512,1024,4096,1792,396.129,613.602,380.161,-0.0734
